28.08.2014;русский;[ЦИТИРОВАНИЕ][C] О метании пластин в условиях сварки взрывом;-;ГЕ Кузьмин,;0;0;Динамика сплошной среды: Сб. науч. тр./АН СССР.   , ;-;-;-;1977;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Экспериментальное исследование напряженного состояния металлов в процессе сварки взрывом;-;ВВ Пай, ВА Симонов, ВЛ Фрумин,;0;0;Динамика сплошной среды. Новосибирск, ;-;-;-;1977;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] К вопросу об измерении температуры в зоне соединения при сварке металлов взрывом;-;АН Михайлов, АН Дремин,;0;0; -    горения и взрыва,  - Наука, Сибирское отд-ние;-;-;-;1976;-
28.08.2014;русский;[PDF][PDF] Многофакторность физических явлений при взрывной металлообработке;http://www.khai.edu/csp/nauchportal/Arhiv/AKTT/2007/AKTT1107/BoriDrag.pdf;ВК Борисевич, ВВ Драгобецкий,;0;0; -   -космическая техника и   ,  - khai.edu;-;-;-;2007;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Механические свойства многослойных титановых композиций после сварки взрывом и горячей прокатки;-;НН Казак, ВС Седых, ЮП Трыков, АИ Улитин,;0;0;Физика и химия обработки   ,  - Наука;-;-;-;1974;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] О начальной стадии метания тонких пластин в режиме скользящей детонации заряда ВВ;-;ОБ Дреннов, АЛ Михайлов,;0;0;Физика горения и взрыва, ;-;-;-;1979;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Исследование зоны соединения при сварке металлов взрывом;-;ГВ Бердичевский, ТМ Соболенко,;0;0;Автоматич. сварка, ;-;-;-;1968;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Воздушные ударные волны при сварке и резке взрывом и методы их локализации;-;БИ Паламарчук, ВА Вахненко, АВ Черкашин,;0;0; - Автоматическая сварка, ;-;-;-;1988;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Влияние обработки взрывом на несущую способность сварных соединений стали СтЗ при низких температурах;-;ВГ Петушков, БС Касаткин,;0;0;Автомат, сварка, ;-;-;-;1980;-
28.08.2014;русский;[PDF][PDF] Природа пластического течения металлов в приконтактной зоне при сварке взрывом;http://welding.vstu.ru/datas/users/1-p26-33.pdf;ВВ Рыбин, ЭА Ушанова, СВ Кузьмин, ВИ Лысак,;0;0;Письма в ЖТФ,  - welding.vstu.ru;-;-;-;2011;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Сварка металлов взрывом;-;МА Лаврентьев, АА Дерибас, ЕИ Биченков,;0;0;  исследования:(Физ.-мат. и техн.   , ;-;-;-;1977;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Сварка и резка взрывом;-;АФ Береэин,;0;0;М;-;-;-;1965;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Динамическое разрушение твердых тел в волнах напряжений;-;НХ Ахмадеев, НЦ Ур,;0;0;БО АН СССР;-;-;-;1988;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Пластическая деформация и образование связи при сварке взрывом медных пластин;-;МП Бондарь, ВМ Оголихин,;0;0;Физика горения и взрыва, ;-;-;-;1988;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Модель волнообразования при сварке взрывом;-;ВМ Корнев, ИВ Яковлев,;0;0;Физика горения и взрыва, ;-;-;-;1984;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] О тепловом режиме зоны сварного шва при сварке взрывом;-;ИД Захаренко,;0;0;Физика горения и взрыва, ;-;-;-;1971;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] О моделировании процесса волнообразования при сварке взрывом;-;АА Дерибас, ВМ Кудинов, ФИ Матвеенков,;0;0; - Физика горения и взрыва, ;-;-;-;1968;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Вязкость металлов при сварке взрывом;-;ИД Захаренко, ВИ Мали,;0;0;Горение и взрыв. М., Наука, ;-;-;-;1972;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Повышение прочности сварных конструкций для Севера;-;ОИ Слепцов,;0;0;Наука. Сиб. отд-ние;-;-;-;1989;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Методика расчета параметров режима сварки взрывом разнородных металлов;-;ВН Гульбин, ИС Никитин,;0;0;Сварочное производство, ;-;-;-;1995;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Разработка технологии сварки взрывом сотово-армированных материалов и конструкций;-;СА Шестаков, СА Шестаков,;0;0;Волгоград, ;-;-;-;1988;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Применение численных методов в задачах прессования и сварки взрывом;-;ГЕ Кузьмин,;0;0;Канд. дис, ;-;-;-;1977;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Параметры нагружения при сварке взрывом с запрессовкой порошка в трубчатых элементах;-;ВД Рогозин, СП Писарев,;0;0;Сварочное производство, ;-;-;-;1998;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] O механизме пластической деформации при сварке взрывом;-;ИП Краснокутская,;0;0;Физика и химия обработки материалов, ;-;-;-;1969;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Об оценке факторов, определяющих надежность процесса сварки взрывом;-;ВИ Лысак, ВС Седых, ЮП Трыков,;0;0;Сварочное производство, ;-;-;-;1979;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Получение листовых композиций с помощью сварки взрывом и промежуточной прокатки;-;СФ Бакума,;0;0;Цветные металлы, ;-;-;-;1972;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Особенности стабилизации служебных характеристик полученных сваркой взрывом сталеалюминиевых токоподводов электролизеров   ;-;ГГ Горанский, ЛБ Демьянович, ЕО Патона,;0;0;;-;-;-;1983;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Определение критических границ процесса сварки взрывом;-;ВИ Лысак, ВС Седых, ЮП Трыков,;0;0;Сварочное производство, ;-;-;-;1973;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Влияние начальных параметров на процесс волнообразования при сварке металлов взрывом;-;АА Дерибас, ВМ Кудинов, ФИ Матвеенков,;0;0;Физика горения и взрыва, ;-;-;-;1967;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Экспериментальное определение зависимости длины волны от угла соударения в процессе сварки металлов взрывом;-;ЮА Гордополов,;0;0;АH Дремин, АH Михайлов - Физика горения и взрыва, ;-;-;-;1976;-
28.08.2014;русский;[PDF][PDF] Модификация подхода к выбору структуры материала проводов при помощи информационной системы;http://ti.jvolsu.com/attachments/article/56/9_%D0%96%D0%B4%D0%B0%D0%BD%D0%BE%D0%B2%D0%B0,%20%D0%96%D0%B4%D0%B0%D0%BD%D0%BE%D0%B2.pdf;НН Жданова, ИС Жданов,;0;0;  государственного университета. Серия  ,  - ti.jvolsu.com;-;-;-;2012;-
28.08.2014;русский;[PDF][PDF] Состояние и перспективы применения импульсных источников энергии для технологических процессов обработки материалов;http://www.khai.edu/csp/nauchportal/Arhiv/AKTT/2007/AKTT1107/Krivcov.pdf;ВС Кривцов, ВК Борисевич,;0;0;Авиационнокосмическая техника и   ,  - khai.edu;-;-;-;2007;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Математическое моделирование тепловых процессов при сварке металлов взрывом;-;АП Пеев, СВ Кузьмин, ВИ Лысак, СВ Хаустов,;0;0;НПМ–. Сборник тез. докл.   , ;-;-;-;2004;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Экспериментальные исследования процесса волнообразования при сварке металлов взрывом;-;АН Михайлов, АФ Беликов, АН Дермин,;0;0; методы и их возможности. Препринт отд  , ;-;-;-;1977;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Классификация технологических схем сварки металлов взрывом;-;ВИ Лысак, СВ Кузьмин,;0;0;Сварочное производство, ;-;-;-;2002;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Оценка давления в трубах при сварке труб с трубными решетками электрическим взрывом проводника и выбор режимов работы   ;-;ЛМ Чеботнягин, ВВ Потапов, ВП Колмаков,;0;0;Высокие технологии, исследования,   ;-;-;-;0;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Основные параметры свраки взрывом и прочностные характеристики сварных соединений;-;ВС Седых, МП Бондарь,;0;0;Свароч. прво, ;-;-;-;1963;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Детонационные характеристики смесевых ВВ для сварки на основе аммонит № 6ЖВ+ наполнитель;-;ВИ Лысак, ВГ Шморгун,;0;0;Сварка взрывом и свойства сварных соединений:   , ;-;-;-;1987;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Модель разгона металлических пластин при сварке взрывом многослойных пакетов;http://elibrary.ru/item.asp?id=9150993;ВП Багмутов, СВ Кузьмин, ВИ Лысак,;0;0;Физика и химия обработки   ,  - elibrary.ru;-;-;-;2005;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Временные условия формирования соединения при сварке взрывом;http://elibrary.ru/item.asp?id=9157265;СВ Кузьмин, ВА Чувичилов, ВИ Лысак,;0;0;Перспективные материалы,  - elibrary.ru;-;-;-;2005;-
28.08.2014;русский;[PDF][PDF] Комплексное диффузионное упрочнение тяжелонагруженных деталей машин и инструмента;http://elib.altstu.ru/elib/books/Files/pv2010_01/pdf/114guryev.pdf;МА Гурьев, СГ Иванов, ЕА Кошелева,;0;0; - Ползуновский   ,  - elib.altstu.ru;-;-;-;2010;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Электрический взрыв как причина разбрызгивания металла,«;-;ИИ Заруба,;0;0;Автоматическая сварка, ;-;-;-;1970;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Применение энергии взрыва для повышения коррозионной стойкости сварных соединений;-;ВН Артемьев, АН Пашни, ВГ Петушков,;0;0;Цв. металлургия, ;-;-;-;1978;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Снижение разбрызгивания при сварке короткой дугой в углекислом газе ограничением взрыва перемычек;-;АП Хейфец,;0;0;Дис.... канд. техн. наук М.;-;-;-;1979;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C]    и дополнительные ограничения области сварки Ж 111 Междунар. симп.«Использование энергии взрыва для производства материалов с   ;-;АА Дерибас, ВВ Пай, ВА Симонов,;0;0;Сб. докл.—Пардубицв, ;-;-;-;1976;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Распространение волн напряжений в слоистых средах при ударном нагружении (акустическое приближение);-;НХ Ахмадеев, РХ Болотнова,;0;0;Прикладная механика и техническая физика, ;-;-;-;1985;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Влияние усталости сварных образцов на эффективность их взрывной обработки;-;ВП Ларионов, ВГ Петушков, ОИ Слепцов,;0;0; -   Якутск: Изд-во ЯФ СО АН   , ;-;-;-;1987;-
28.08.2014;русский;Штамповка листовых деталей взрывом на ОАО  Мотор-Сич ;http://www.khai.edu/csp/nauchportal/Arhiv/AKTT/2007/AKTT1107/Boguslae.pdf;ВА Богуслаев, ОИ Гавриш, СА Стадник,;0;0; -космическая техника и   ,  - khai.edu;-;-;-;2007;-
28.08.2014;русский;Численное и экспериментальное моделирование образования волн при сварке взрывом;http://www.mathnet.ru/rus/tm3476;СК Годунов, СП Киселев, ИМ Куликов,;0;0; -    института им. ВА   ,  - mathnet.ru;-;-;-;2013;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Области сварки взрывом;-;ВА Симонов, ГД Новосибирск,;0;0;И;-;-;-;1995;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Изучение некоторых вопросов очистки поверхностей в процессе сварки взрывом;-;АС Гельман, ЛБ Первухин, БД Цемахович,;0;0;Физика горения и взрыва, ;-;-;-;1974;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] О пластической деформации в зоне соединения при сварке взрывом;-;МП Бондарь, ВМ Оголихин,;0;0;Физика горения и взрыва, ;-;-;-;1985;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Современное состояние холодной сварки металлов,«;-;КК Хренов,;0;0;Автоматическая сварка, ;-;-;-;1964;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Использование сильных импульсных магнитных полей для сварки металлов;-;ВФ Демичев,;0;0;Атомная энергия, ;-;-;-;1992;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Неоднородности поверхности раздела при сварке взрывом;-;БА Гринберг, МА Иванов, ВВ Рыбин, АВ Иноземцев,;0;0; - Физика металлов и   , ;-;-;-;2012;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Формирование соединений при сварке взрывом крупногабаритных металлических слоистых композитов;-;СВ Кузьмин,;0;0;Сварочное производство. N, ;-;-;-;2002;-
28.08.2014;русский;[PDF][PDF] Развитие сдвиговой неустойчивости на контактной границе продукты взрыва-металл при скользящей детонации заряда взрывчатого вещества;http://sibran.ru/upload/iblock/974/974d496c52c5321e984525048516fb7e.pdf;ОБ Дреннов, АИ Давыдов, АЛ Михайлов,;0;0; - Доклады Академии   ,  - sibran.ru;-;-;-;2005;-
28.08.2014;русский;[PDF][PDF] Метание металлических пластин тангенциальной детонационной волной;http://market.sibran.ru/upload/iblock/189/1899c4228cfb544c90dfdf077b1dd9d0.pdf;АА Дерибас,;0;0;market.sibran.ru;-;-;-;2000;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] ВЛИЯНИЕ НАГРЕВОВ НА СТРУКТУРУ И СВОЙСТВА СВАРЕННОГО ВЗРЫВОМ БИМЕТАЛЛА СТ 3+ 12Х18Н10Т;http://elibrary.ru/item.asp?id=12800896;АФ Трудов, ЮП Трыков, СВ Клочков, ДЮ Донцов,;0;0;Известия,  - elibrary.ru;-;-;-;2008;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Математическое моделирование деформационного и взрывного процессов, происходящих при сварке взрывом;http://elibrary.ru/item.asp?id=9272925;АЕ Розен, ИС Лось, АЮ Муйземнек,;0;0; - Известия   ,  - elibrary.ru;-;-;-;2006;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Структура и микромеханические свойства в биметалле ВТ!-0+ АД1, полученном сваркой взрывом по угловой схеме;http://elibrary.ru/item.asp?id=15015470;ЛМ Гуревич, ЮП Трыков, ВН Арисова,;0;0; - Известия   ,  - elibrary.ru;-;-;-;2010;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Двухфазная детонация над слоем горючего;-;НИ Зверев, НН Смирнов,;0;0;Физика горения и взрыва,  - Наука, Сибирское отд-ние;-;-;-;1982;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Физико-механические основы повышения и восстановления прочности сталей и сварочных соединений методом взрывной обработки;-;СП Яковлева,;0;0;Ин-т физико-техн. пробл. Севера]   ;-;-;-;2005;-
28.08.2014;русский;[КНИГА][B] Технология металлов и материалов;http://agpu.net/fakult/TEHFAK/Kaf_teh_i_OPD/uch_deyat_kaf/grif_umo/opornie_leksii1.pdf;ВС Глухов, РА Галустов, ЮА Лобейко,;0;0;agpu.net;-;-;-;2005;-
28.08.2014;русский;[PDF][PDF] Возникновение силы торможения типа сухого трения при динамическом скольжении краевой дислокации в кристалле, содержащем призматические   ;http://journals.ioffe.ru/ftt/2011/11/p2204-2208.pdf;ВВ Малашенко,;0;0;Физика твердого тела,  - journals.ioffe.ru;-;-;-;2011;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] ИССЛЕДОВАНИЕ КОСЫХ СОУДАРЕНИЙ МЕТАЛЛИЧЕСКИХ ПЛАСТИН/В УПРУГОЙ ПОСТАНОВКЕ;-;ВВ Ефремов,;0;0;ПМТФ: Журнал прикладной   ,  - Изд-во Наука, Сибирское от-ние;-;-;-;1975;-
28.08.2014;русский;[PDF][PDF] О деформировании бериллия при высокоскоростном косом соударении;http://www.sibran.ru/upload/iblock/789/7892fd40571ec65797240b324cdd9bde.pdf;ОБ Дреннов, АЛ Михайлов,;0;0;sibran.ru;-;-;-;2002;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] О ТАНГЕНЦИАЛЬНОМ РАЗРЫВЕ ПРИ СХЛОПЫВАНИИ БИМЕТАЛЛИЧЕСКОЙ ОБЛИЦОВКИ;-;НС Козин, ВИ Мали,;0;0; -    горения и взрыва,  - Наука, Сибирское отд-ние;-;-;-;1977;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Взаимодействие меди и молибдена при взрывных нагрузках;-;ЛД Аникина, ГВ Бердичевский,;0;0; -    и взрыва,  - Наука, Сибирское отд-ние;-;-;-;1970;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Исследование процесса формирования газодинамического течения в условиях остроугольной геометрии сталкивающихся пластин;-;СМ Васильев, ВИ Кирко,;0;0;  и взрыва,  - Редакционно-издательский отдел   ;-;-;-;1986;-
28.08.2014;русский;Перспективы производства и использования металлических микроламинатов, получаемых вакуумной прокаткой;http://dspace.nbuv.gov.ua/handle/123456789/17386;ИМ Неклюдов, ВА Белоус, ВН Воеводин,;0;0; -  - dspace.nbuv.gov.ua;-;-;-;2010;-
28.08.2014;русский;Оценка эффективности методов повышения сопротивления усталости сварных соединений при ударном нагружении в условиях низкой температуры;http://dspace.nbuv.gov.ua/handle/123456789/46373;ВА Дегтярев, БС Шульгинов,;0;0;Проблемы прочности,  - dspace.nbuv.gov.ua;-;-;-;2000;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] НАПРЯЖЕНИЯ И ДЕФОРМАЦИИ В КОМПОЗИЦИОННЫХ МАТЕРИАЛАХ ПРИ ТЕРМОЦИКЛИРОВАНИИ ЛЕ ГУКАСЯН, ВВ БЕЛОВ, ММ   ;-;ЛЕ Гукасян,;0;0;Физика и химия обработки материалов,  - Наука;-;-;-;1975;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Исследование кинетики релаксации упругого предвестника в Ст. 3 и титане;-;АА Горновой, ЕА Козлов,;0;0; -   горения и взрыва,  - Наука, Сибирское отд-ние;-;-;-;1989;-
28.08.2014;русский;[PDF][PDF] ИССЛЕДОВАНИЕ ВЛИЯНИЯ РЕЖИМОВ СВАРКИ ВЗРЫВОМ И ТЕРМИЧЕСКОЙ ОБРАБОТКИ НА СТРУКТУРУ И СВОЙСТВА БИМЕТАЛЛА АД1-  ;http://www.vstu.ru/files/vstu_periodical/1785/upload/9-136-2014.pdf#page=17;ЛМ Гуревич, АФ Трудов, ЮП Трыков,;0;0;ДB Проничев, ,   - Г л а в н ы й р е д а к т о р    - vstu.ru;-;-;-;0;-
28.08.2014;русский;[ЦИТИРОВАНИЕ][C] Остаточные напряжения в магниево-алюминиевых композициях, полученных сваркой взрывом;-;ЕП Покатаев,;0;0;Сварочное производство, ;-;-;-;2004;-
28.08.2014;русский;Металлические слоистые композиционные материалы, полученные сваркой взрывом: структура, свойства, особенности переходной зоны;http://elar.urfu.ru/handle/10995/21339;ДС Тюшляева, DS Tyushlyaeva,;0;0;elar.urfu.ru;-;-;-;2013;-
28.08.2014;русский;получение тонколистовых биметаллических материалов сваркой взрывом;http://library.mephi.ru/data/scientific-sessions/2003/9/104.html;ДБ Крюков, ОА Беляев, ИС Лось,;0;0;library.mephi.ru;-;-;-;0;-
